"var","var2","yhat","yhat_scale","cluster","var_name_x","var_name_y","yhat_scale_2"
"57","2 Storbykommune",33.7333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"58","3 Provinsbykommune",33.7333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"59","4 Oplandskommune",33.7333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"60","5 Landkommune",33.7333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"61","1 Hovedstadskommune",34.8,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"62","2 Storbykommune",34.8,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"63","3 Provinsbykommune",34.8,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"64","4 Oplandskommune",34.8,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"65","5 Landkommune",34.8,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"66","1 Hovedstadskommune",35.8666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"67","2 Storbykommune",35.8666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"68","3 Provinsbykommune",35.8666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"69","4 Oplandskommune",35.8666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"70","5 Landkommune",35.8666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"71","1 Hovedstadskommune",36.9333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"72","2 Storbykommune",36.9333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"73","3 Provinsbykommune",36.9333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"74","4 Oplandskommune",36.9333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"75","5 Landkommune",36.9333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"76","1 Hovedstadskommune",38,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"77","2 Storbykommune",38,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"78","3 Provinsbykommune",38,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"79","4 Oplandskommune",38,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"80","5 Landkommune",38,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"81","1 Hovedstadskommune",39.0666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"82","2 Storbykommune",39.0666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"83","3 Provinsbykommune",39.0666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"84","4 Oplandskommune",39.0666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"85","5 Landkommune",39.0666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"86","1 Hovedstadskommune",40.1333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"87","2 Storbykommune",40.1333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"88","3 Provinsbykommune",40.1333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"89","4 Oplandskommune",40.1333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"90","5 Landkommune",40.1333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"91","1 Hovedstadskommune",41.2,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"92","2 Storbykommune",41.2,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"93","3 Provinsbykommune",41.2,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"94","4 Oplandskommune",41.2,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"95","5 Landkommune",41.2,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"96","1 Hovedstadskommune",42.2666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"97","2 Storbykommune",42.2666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"98","3 Provinsbykommune",42.2666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"99","4 Oplandskommune",42.2666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"100","5 Landkommune",42.2666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"101","1 Hovedstadskommune",43.3333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"102","2 Storbykommune",43.3333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"103","3 Provinsbykommune",43.3333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"104","4 Oplandskommune",43.3333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"105","5 Landkommune",43.3333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"106","1 Hovedstadskommune",44.4,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"107","2 Storbykommune",44.4,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"108","3 Provinsbykommune",44.4,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"109","4 Oplandskommune",44.4,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"110","5 Landkommune",44.4,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"111","1 Hovedstadskommune",45.4666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"112","2 Storbykommune",45.4666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"113","3 Provinsbykommune",45.4666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"114","4 Oplandskommune",45.4666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"115","5 Landkommune",45.4666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"116","1 Hovedstadskommune",46.5333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"117","2 Storbykommune",46.5333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"118","3 Provinsbykommune",46.5333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"119","4 Oplandskommune",46.5333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"120","5 Landkommune",46.5333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"121","1 Hovedstadskommune",47.6,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"122","2 Storbykommune",47.6,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"123","3 Provinsbykommune",47.6,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"124","4 Oplandskommune",47.6,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"125","5 Landkommune",47.6,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"126","1 Hovedstadskommune",48.6666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"127","2 Storbykommune",48.6666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"128","3 Provinsbykommune",48.6666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"129","4 Oplandskommune",48.6666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"130","5 Landkommune",48.6666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"131","1 Hovedstadskommune",49.7333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"132","2 Storbykommune",49.7333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"133","3 Provinsbykommune",49.7333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"134","4 Oplandskommune",49.7333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"135","5 Landkommune",49.7333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"136","1 Hovedstadskommune",50.8,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"137","2 Storbykommune",50.8,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"138","3 Provinsbykommune",50.8,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"139","4 Oplandskommune",50.8,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"140","5 Landkommune",50.8,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"141","1 Hovedstadskommune",51.8666666666667,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"142","2 Storbykommune",51.8666666666667,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"143","3 Provinsbykommune",51.8666666666667,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"144","4 Oplandskommune",51.8666666666667,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"145","5 Landkommune",51.8666666666667,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"146","1 Hovedstadskommune",52.9333333333333,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"147","2 Storbykommune",52.9333333333333,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"148","3 Provinsbykommune",52.9333333333333,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"149","4 Oplandskommune",52.9333333333333,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"150","5 Landkommune",52.9333333333333,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"151","1 Hovedstadskommune",54,0.367200797797865,0.0000244782947667055,"Cluster_1","muni_type","age_at_grad",0.00134524088222078
"152","2 Storbykommune",54,0.375372485769535,0.00819616626643627,"Cluster_1","muni_type","age_at_grad",0.450432435926289
"153","3 Provinsbykommune",54,0.37576091330304,0.00858459379994131,"Cluster_1","muni_type","age_at_grad",0.471779045354405
"154","4 Oplandskommune",54,0.385372536322123,0.0181962168190248,"Cluster_1","muni_type","age_at_grad",1
"155","5 Landkommune",54,0.382405678389745,0.0152293588866465,"Cluster_1","muni_type","age_at_grad",0.836951935565179
"156","1 Hovedstadskommune",22,0.195434927957897,0.000181722938178169,"Cluster_2","muni_type","age_at_grad",0.0044150578731663
"157","2 Storbykommune",22,0.222728133963759,0.0274749289440404,"Cluster_2","muni_type","age_at_grad",0.667518380261599
"158","3 Provinsbykommune",22,0.225582447987382,0.0303292429676629,"Cluster_2","muni_type","age_at_grad",0.736865495869689
"159","4 Oplandskommune",22,0.219048809836767,0.0237956048170476,"Cluster_2","muni_type","age_at_grad",0.578127194329511
"160","5 Landkommune",22,0.23641301388262,0.0411598088629006,"Cluster_2","muni_type","age_at_grad",1
"161","1 Hovedstadskommune",23.0666666666667,0.195434927957897,0.000181722938178169,"Cluster_2","muni_type","age_at_grad",0.0044150578731663
"162","2 Storbykommune",23.0666666666667,0.222728133963759,0.0274749289440404,"Cluster_2","muni_type","age_at_grad",0.667518380261599
"163","3 Provinsbykommune",23.0666666666667,0.225582447987382,0.0303292429676629,"Cluster_2","muni_type","age_at_grad",0.736865495869689
"164","4 Oplandskommune",23.0666666666667,0.219048809836767,0.0237956048170476,"Cluster_2","muni_type","age_at_grad",0.578127194329511
"165","5 Landkommune",23.0666666666667,0.23641301388262,0.0411598088629006,"Cluster_2","muni_type","age_at_grad",1
"166","1 Hovedstadskommune",24.1333333333333,0.195434927957897,0.000181722938178169,"Cluster_2","muni_type","age_at_grad",0.0044150578731663
"167","2 Storbykommune",24.1333333333333,0.222728133963759,0.0274749289440404,"Cluster_2","muni_type","age_at_grad",0.667518380261599
"168","3 Provinsbykommune",24.1333333333333,0.225582447987382,0.0303292429676629,"Cluster_2","muni_type","age_at_grad",0.736865495869689
"169","4 Oplandskommune",24.1333333333333,0.219048809836767,0.0237956048170476,"Cluster_2","muni_type","age_at_grad",0.578127194329511
"170","5 Landkommune",24.1333333333333,0.23641301388262,0.0411598088629006,"Cluster_2","muni_type","age_at_grad",1
"171","1 Hovedstadskommune",25.2,0.195434927957897,0.000181722938178169,"Cluster_2","muni_type","age_at_grad",0.0044150578731663
"172","2 Storbykommune",25.2,0.222728133963759,0.0274749289440404,"Cluster_2","muni_type","age_at_grad",0.667518380261599
"173","3 Provinsbykommune",25.2,0.225582447987382,0.0303292429676629,"Cluster_2","muni_type","age_at_grad",0.736865495869689
"174","4 Oplandskommune",25.2,0.219048809836767,0.0237956048170476,"Cluster_2","muni_type","age_at_grad",0.578127194329511
"175","5 Landkommune",25.2,0.23641301388262,0.0411598088629006,"Cluster_2","muni_type","age_at_grad",1
"176","1 Hovedstadskommune",26.2666666666667,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"177","2 Storbykommune",26.2666666666667,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"178","3 Provinsbykommune",26.2666666666667,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"179","4 Oplandskommune",26.2666666666667,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"180","5 Landkommune",26.2666666666667,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"181","1 Hovedstadskommune",27.3333333333333,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"182","2 Storbykommune",27.3333333333333,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"183","3 Provinsbykommune",27.3333333333333,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"184","4 Oplandskommune",27.3333333333333,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"185","5 Landkommune",27.3333333333333,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"186","1 Hovedstadskommune",28.4,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"187","2 Storbykommune",28.4,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"188","3 Provinsbykommune",28.4,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"189","4 Oplandskommune",28.4,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"190","5 Landkommune",28.4,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"191","1 Hovedstadskommune",29.4666666666667,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"192","2 Storbykommune",29.4666666666667,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"193","3 Provinsbykommune",29.4666666666667,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"194","4 Oplandskommune",29.4666666666667,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"195","5 Landkommune",29.4666666666667,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"196","1 Hovedstadskommune",30.5333333333333,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"197","2 Storbykommune",30.5333333333333,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"198","3 Provinsbykommune",30.5333333333333,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"199","4 Oplandskommune",30.5333333333333,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"200","5 Landkommune",30.5333333333333,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"201","1 Hovedstadskommune",31.6,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"202","2 Storbykommune",31.6,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"203","3 Provinsbykommune",31.6,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"204","4 Oplandskommune",31.6,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"205","5 Landkommune",31.6,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"206","1 Hovedstadskommune",32.6666666666667,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"207","2 Storbykommune",32.6666666666667,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"208","3 Provinsbykommune",32.6666666666667,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"209","4 Oplandskommune",32.6666666666667,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"210","5 Landkommune",32.6666666666667,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"211","1 Hovedstadskommune",33.7333333333333,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"212","2 Storbykommune",33.7333333333333,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"213","3 Provinsbykommune",33.7333333333333,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"214","4 Oplandskommune",33.7333333333333,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"215","5 Landkommune",33.7333333333333,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
"216","1 Hovedstadskommune",34.8,0.195253205019719,0,"Cluster_2","muni_type","age_at_grad",0
"217","2 Storbykommune",34.8,0.220418917967827,0.0251657129481079,"Cluster_2","muni_type","age_at_grad",0.61141471846802
"218","3 Provinsbykommune",34.8,0.222071736220028,0.0268185312003085,"Cluster_2","muni_type","age_at_grad",0.651570839156189
"219","4 Oplandskommune",34.8,0.21553107387243,0.0202778688527113,"Cluster_2","muni_type","age_at_grad",0.492661880920169
"220","5 Landkommune",34.8,0.234169630647209,0.0389164256274904,"Cluster_2","muni_type","age_at_grad",0.945495781020688
